-51.704, -23.582, 100
-49.704, -23.582, 100
-47.704, -23.582, 100
-45.704, -23.582, 100
-43.704, -23.582, 100
-41.704, -23.582, 100
-39.704, -23.582, 100
-37.704, -23.582, 100
-35.704, -23.582, 100
-33.704, -23.582, 100
-31.704, -23.582, 100
-29.704, -23.582, 100
-27.704, -23.582, 100
-25.704, -23.582, 100
-23.704, -23.582, 100
-21.704, -23.582, 100
-19.704, -23.582, 100
-18.364, -22.292, 100
-17.193, -20.671, 100
-16.023, -19.049, 100
-14.853, -17.427, 100
-13.682, -15.805, 100
-12.512, -14.183, 100
-11.341, -12.562, 100
-10.84, -11.69, 100
-12.318, -13.038, 100
-13.796, -14.386, 100
-15.273, -15.734, 100
-16.751, -17.081, 100
-18.229, -18.429, 100
-19.707, -19.777, 100
-21.184, -21.124, 100
-22.662, -22.472, 100
-24.14, -23.82, 100
-25.617, -25.168, 100
-27.095, -26.515, 100
-28.573, -27.863, 100
-30.05, -29.211, 100
-31.528, -30.559, 100
-33.006, -31.906, 100
-34.484, -33.254, 100
-35.961, -34.602, 100
-37.439, -35.95, 100
-38.917, -37.297, 100
-40.394, -38.645, 100
-41.872, -39.993, 100
-43.35, -41.341, 100
-44.827, -42.688, 100
-46.305, -44.036, 100
-47.783, -45.384, 100
-49.13, -46.567, 100
-48.153, -44.822, 100
-47.175, -43.078, 100
-46.198, -41.333, 100
-45.22, -39.588, 100
-44.242, -37.843, 100
-43.265, -36.098, 100
-42.287, -34.353, 100
-41.31, -32.609, 100
-40.332, -30.864, 100
-39.355, -29.119, 100
-38.377, -27.374, 100
-37.394, -25.819, 100
-36.307, -27.498, 100
-35.22, -29.177, 100
-34.133, -30.856, 100
-33.046, -32.535, 100
-31.959, -34.214, 100
-30.872, -35.892, 100
-29.786, -37.571, 100
-28.699, -39.25, 100
-27.612, -40.929, 100
-26.525, -42.608, 100
-25.438, -44.287, 100
-24.351, -45.966, 100
-23.264, -47.645, 100
-22.177, -49.324, 100
-23.511, -49.686, 100
-25.511, -49.686, 100
-27.511, -49.686, 100
-29.511, -49.686, 100
-31.511, -49.686, 100
-33.511, -49.686, 100
-35.511, -49.686, 100
-37.511, -49.686, 100
-39.511, -49.686, 100
-41.511, -49.686, 100
