0, 0, 90.226
-0.079, -1.998, 90.226
-0.246, -3.99, 87.608
-0.528, -5.968, 84.663
-0.986, -7.915, 84.663
-1.639, -9.804, 81.713
-2.492, -11.61, 79.275
-3.562, -13.294, 77.914
-4.852, -14.818, 77.966
-6.341, -16.147, 79.356
-7.994, -17.268, 81.667
-9.77, -18.182, 84.381
-11.632, -18.909, 87.088
-13.549, -19.473, 89.556
-15.502, -19.902, 91.695
-17.476, -20.221, 93.505
-19.462, -20.451, 95.03
-21.455, -20.612, 96.326
-23.452, -20.717, 97.449
-25.451, -20.782, 98.452
-27.451, -20.815, 99.382
-29.451, -20.825, 99.382
-31.451, -20.827, 99.717
-33.451, -20.831, 98.802
-35.451, -20.844, 97.831
-37.451, -20.875, 96.759
-39.45, -20.934, 95.533
-41.447, -21.038, 95.533
-43.44, -21.202, 94.1
-45.426, -21.436, 92.401
-47.399, -21.759, 90.387
-49.351, -22.192, 88.037
-51.267, -22.76, 85.4
-53.127, -23.489, 82.65
-54.902, -24.404, 80.132
-56.555, -25.524, 78.342
-58.045, -26.853, 77.763
-59.333, -28.377, 78.62
-60.399, -30.065, 80.719
-61.242, -31.875, 80.556
-61.88, -33.766, 77.344
-62.343, -35.709, 73.992
-62.664, -37.683, 70.476
-62.806, -39.678, 66.775
-62.881, -41.676, 62.858
-62.861, -43.676, 58.678
-62.817, -45.675, 54.177
-62.737, -47.673, 49.266
-62.601, -49.669, 43.809
-62.374, -51.655, 37.568
-61.988, -53.616, 30.062
-61.194, -55.433, 20
-59.445, -55.462, 38.554
-58.112, -53.984, 82.928
-57.029, -52.304, 93.462
-56.064, -50.553, 95.655
-55.159, -48.769, 97.033
-54.295, -46.966, 97.949
-53.457, -45.149, 98.588
-52.639, -43.325, 99.053
-51.834, -41.494, 99.408
-51.038, -39.659, 99.692
-50.247, -37.822, 99.929
-49.46, -35.983, 99.929
-48.675, -34.144, 99.864
-47.887, -32.306, 99.672
-47.097, -30.468, 99.486
-46.303, -28.633, 99.297
-45.503, -26.8, 99.297
-44.693, -24.971, 99.096
-43.875, -23.146, 98.873
-43.046, -21.326, 98.619
